IATA,IACO,name,city,province,state,country,wiki,lat,lng
BME,YBRM,Broome International Airport,Broome,, Western Australia, Australia,http://en.wikipedia.org/wiki/Broome_International_Airport#,-17.95,122.2317
NDU,FYRU,Rundu Airport,Rundu,, Okavango Region, Namibia,http://en.wikipedia.org/wiki/Rundu_Airport#,-17.9561,19.7206
ORU,,Oruro Airport,Oruro,,, Bolivia,http://en.wikipedia.org/w/index.php?title=Oruro_Airport&action=edit&redlink=1#,-17.9626,-67.0762
SUV,NFNA,Nausori International Airport,Suva / Nausori,, Viti Levu, Fiji,http://en.wikipedia.org/wiki/Nausori_International_Airport#,-18.0447,178.5631
MVS,SNMU,Mucuri Airport,Mucuri,, Bahia, Brazil,http://en.wikipedia.org/w/index.php?title=Mucuri_Airport&action=edit&redlink=1#,-18.0489,-39.8642
MXT,FMMO,Maintirano Airport,Maintirano,,, Madagascar,http://en.wikipedia.org/wiki/Maintirano_Airport#,-18.05,44.033
HOI,NTTO,Hao Airport,Hao,, Tuamotu Island, French Polynesia,http://en.wikipedia.org/wiki/Hao_Airport#,-18.0644,-140.9569
VFA,FVFA,Victoria Falls Airport,Victoria Falls,,, Zimbabwe,http://en.wikipedia.org/wiki/Victoria_Falls_Airport#,-18.0942,25.84
TMM,FMMT,Toamasina Airport,Toamasina,,, Madagascar,http://en.wikipedia.org/wiki/Toamasina_Airport#,-18.1158,49.3933
LKB,NFNK,Lakeba Island Airport,Lakeba Island,,, Fiji,http://en.wikipedia.org/w/index.php?title=Lakeba_Island_Airport&action=edit&redlink=1#,-18.1992,-178.8169
DMT,SWDM,Diamantino Airport,Diamantino,, Mato Grosso, Brazil,http://en.wikipedia.org/w/index.php?title=Diamantino_Airport&action=edit&redlink=1#,-18.2328,-43.6506
HCQ,YHLC,Halls Creek Airport,Halls Creek,, Western Australia, Australia,http://en.wikipedia.org/wiki/Halls_Creek_Airport#,-18.2333,127.67
CAU,SNRU,Oscar Laranjeias Airport,Caruaru,, Pernambuco, Brazil,http://en.wikipedia.org/w/index.php?title=Oscar_Laranjeias_Airport&action=edit&redlink=1#,-18.2842,-36.0106
ARI,SCAR,Chacalluta International Airport,Arica,,, Chile,http://en.wikipedia.org/wiki/Chacalluta_International_Airport#,-18.3486,-70.3386
ITR,SBIT,Itumbiara Airport,Itumbiara,, Goiás, Brazil,http://en.wikipedia.org/wiki/Itumbiara_Airport#,-18.4444,-49.2136
MFJ,NFMO,Moala Airport,Moala,, Moala Islands, Fiji,http://en.wikipedia.org/wiki/Moala_Airport#,-18.5667,179.9511
HWN,FVWN,Hwange National Park Airport,Hwange National Park,,, Zimbabwe,http://en.wikipedia.org/wiki/Hwange_National_Park_Airport#,-18.6339,27.0081
IGH,YIGM,Ingham Airport,Ingham,, Queensland, Australia,http://en.wikipedia.org/w/index.php?title=Ingham_Airport&action=edit&redlink=1#,-18.6656,146.1475
POJ,,Patos de Minas Airport,Patos de Minas,, Minas Gerais, Brazil,http://en.wikipedia.org/wiki/Patos_de_Minas_Airport#,-18.6717,-46.4908
BZB,,Bazaruto Island Airport,Bazaruto Island,,, Mozambique,http://en.wikipedia.org/wiki/Bazaruto_Island_Airport#,-18.7167,36.3333
WTS,FMMK,Tsiroanomandidy Airport,Tsiroanomandidy,,, Madagascar,http://en.wikipedia.org/wiki/Tsiroanomandidy_Airport#,-18.75,46.05
DLY,NVVD,Dillon's Bay Airport,Dillon's Bay, Erromango, Taféa, Vanuatu,http://en.wikipedia.org/wiki/Dillon%27s_Bay_Airport#,-18.7694,169.0014
TNR,FMMI,Ivato Airport,Antananarivo,,, Madagascar,http://en.wikipedia.org/wiki/Ivato_Airport#,-18.7965,47.4761
JVA,FMMK,Ankavandra Airport,Ankavandra,,, Madagascar,http://en.wikipedia.org/wiki/Ankavandra_Airport#,-18.8,45.283
AIT,NCAI,Aitutaki Island Airport,Aitutaki,,, Cook Islands,http://en.wikipedia.org/w/index.php?title=Aitutaki_Island_Airport&action=edit&redlink=1#,-18.8309,-159.7642
IPA,NVVI,Ipota Airport,Ipota,, Erromango, Vanuatu,http://en.wikipedia.org/wiki/Ipota_Airport#,-18.8783,169.3081
UDI,SBUL,Uberlandia Airport,Uberlândia,, Minas Gerais, Brazil,http://en.wikipedia.org/wiki/Uberlandia_Airport#,-18.8831,-48.2247
GVR,SBGV,Governador Valadares Airport,Governador Valadares,, Minas Gerais, Brazil,http://en.wikipedia.org/wiki/Governador_Valadares_Airport#,-18.8947,-41.9817
PSZ,SLPS,Puerto Suárez International Airport,Puerto Suárez,,, Bolivia,http://en.wikipedia.org/wiki/Puerto_Su%C3%A1rez_International_Airport#,-18.9806,-57.8228
SRE,SLSU,Juana Azurduy de Padilla International Airport,Sucre,,, Bolivia,http://en.wikipedia.org/wiki/Juana_Azurduy_de_Padilla_International_Airport#,-19.0108,-65.2928
CMG,SBCR,Corumbá International Airport,Corumbá,, Mato Grosso do Sul, Brazil,http://en.wikipedia.org/wiki/Corumb%C3%A1_International_Airport#,-19.0119,-57.6714
KDV,NFKD,Vunisea Airport (Kandavu Airport),Vunisea,, Kadavu Island, Fiji,http://en.wikipedia.org/wiki/Vunisea_Airport#,-19.0581,178.1569
IUE,NIUE,Hanan International Airport,Alofi,,, Niue,http://en.wikipedia.org/wiki/Hanan_International_Airport#,-19.08,-169.925
VPY,FQCH,Chimoio Airport,Chimoio,,, Mozambique,http://en.wikipedia.org/wiki/Chimoio_Airport#,-19.1485,33.4295
AWD,NVVB,Aniwa Airport,Aniwa Island,, Taféa, Vanuatu,http://en.wikipedia.org/wiki/Aniwa_Airport#,-19.24,169.605
TSV,YBTL,Townsville Airport,Townsville,, Queensland, Australia,http://en.wikipedia.org/wiki/Townsville_Airport#,-19.2542,146.7642
NUK,NTGW,Nukutavake Airport,Nukutavake,, Tuamotus, French Polynesia,http://en.wikipedia.org/wiki/Nukutavake_Airport#,-19.285,-138.7722
GWE,FVTL,Thornhill Air Base,Gweru,,, Zimbabwe,http://en.wikipedia.org/wiki/Thornhill_Air_Base#,-19.4417,29.8583
TAH,NVVW,Whitegrass Airport,Tanna,,, Vanuatu,http://en.wikipedia.org/wiki/Whitegrass_Airport#,-19.455,169.2233
IPN,SBIP,Usiminas Airport,Ipatinga / Santana do Paraiso,, Minas Gerais, Brazil,http://en.wikipedia.org/wiki/Usiminas_Airport#,-19.4706,-42.4878
FTA,NVVF,Futuna Airport,Futuna Island,, Taféa, Vanuatu,http://en.wikipedia.org/wiki/Futuna_Airport#,-19.5164,170.2319
AAX,SBAX,Araxá Airport,Araxá,, Minas Gerais, Brazil,http://en.wikipedia.org/wiki/Arax%C3%A1_Airport#,-19.5603,-46.9653
AYR,YAYR,Ayr Airport,Ayr,, Queensland, Australia,http://en.wikipedia.org/w/index.php?title=Ayr_Airport&action=edit&redlink=1#,-19.5958,147.3258
GFY,FYGF,Grootfontein Airport,Grootfontein,,, Namibia,http://en.wikipedia.org/wiki/Grootfontein_Airport#,-19.6,18.1333
CNF,SBCF,Tancredo Neves International Airport (Confins Int'l),Confins (near Belo Horizonte),, Minas Gerais, Brazil,http://en.wikipedia.org/wiki/Tancredo_Neves_International_Airport#,-19.6244,-43.9719
TCA,YTNK,Tennant Creek Airport,Tennant Creek,, Northern Territory, Australia,http://en.wikipedia.org/wiki/Tennant_Creek_Airport#,-19.635,134.1833
BMD,FMML,Belo sur Tsiribihina Airport,Belo sur Tsiribihina,,, Madagascar,http://en.wikipedia.org/wiki/Belo_sur_Tsiribihina_Airport#,-19.6867,44.5419
BMY,NWWC,Île Art - Waala Airport (Belep Islands Airport),Waala,, Belep Islands, New Caledonia,http://en.wikipedia.org/wiki/%C3%8Ele_Art_-_Waala_Airport#,-19.7206,163.6611
RRG,FIMR,Sir Gaëtan Duval Airport,Rodrigues Island,,, Mauritius,http://en.wikipedia.org/wiki/Sir_Ga%C3%ABtan_Duval_Airport#,-19.7578,63.3619
UBA,SBUR,Mário de Almeida Franco Airport,Uberaba,, Minas Gerais, Brazil,http://en.wikipedia.org/wiki/M%C3%A1rio_de_Almeida_Franco_Airport#,-19.7642,-47.9656
HPA,NFTL,Salote Pilolevu Airport,Lifuka,, Ha'apai, Tonga,http://en.wikipedia.org/wiki/Salote_Pilolevu_Airport#,-19.7781,-174.3467
BEW,FQBR,Beira Airport,Beira,,, Mozambique,http://en.wikipedia.org/wiki/Beira_Airport#,-19.7947,34.8992
MOI,NCMR,Mitiaro Island Airport,Mitiaro Island,,, Cook Islands,http://en.wikipedia.org/wiki/Mitiaro_Island_Airport#,-19.8425,-157.7033
PLU,SBBH,Pampulha Domestic Airport,Belo Horizonte,,, Brazil,http://en.wikipedia.org/wiki/Pampulha_Domestic_Airport#,-19.8519,-43.9506
AIU,NCAT,Atiu Island Airport,Atiu Island,,, Cook Islands,http://en.wikipedia.org/w/index.php?title=Atiu_Island_Airport&action=edit&redlink=1#,-19.9678,-158.1192
MUB,FBMN,Maun Airport,Maun,,, Botswana,http://en.wikipedia.org/wiki/Maun_Airport#,-19.9725,23.4281
BUQ,FVBU,Joshua Mqabuko Nkomo International Airport,Bulawayo,,, Zimbabwe,http://en.wikipedia.org/wiki/Joshua_Mqabuko_Nkomo_International_Airport#,-20.0183,28.6247
CXT,YCHT,Charters Towers Airport,Charters Towers,, Queensland, Australia,http://en.wikipedia.org/wiki/Charters_Towers_Airport#,-20.0447,146.2719
MVZ,FVMV,Masvingo International Airport,Masvingo,,, Zimbabwe,http://en.wikipedia.org/wiki/Masvingo_International_Airport#,-20.0595,30.8619
HIS,,Hayman Island Resort Seaplace Base,Hayman Island,, Queensland, Australia,http://en.wikipedia.org/w/index.php?title=Hayman_Island_Resort_Seaplace_Base&action=edit&redlink=1#,-20.06,148.8814
MUK,NCMK,Akatoka Manava Airport (Mauke Airport),Mauke Island,,, Cook Islands,http://en.wikipedia.org/wiki/Akatoka_Manava_Airport#,-20.1361,-157.3453
DIQ,SNDV,Divinópolis Airport,Divinópolis,, Minas Gerais, Brazil,http://en.wikipedia.org/wiki/Divin%C3%B3polis_Airport#,-20.1814,-44.8694
AUY,NVVA,Anatom Airport,Anatom,, Taféa, Vanuatu,http://en.wikipedia.org/wiki/Anatom_Airport#,-20.2492,169.7714
VIX,SBVT,Eurico de Aguiar Salles Airport,Vitória,, Espírito Santo, Brazil,http://en.wikipedia.org/wiki/Eurico_de_Aguiar_Salles_Airport#,-20.2581,-40.2864
JLS,,Jales Airport,Jales,, São Paulo, Brazil,http://en.wikipedia.org/w/index.php?title=Jales_Airport&action=edit&redlink=1#,-20.2589,-50.5486
UYU,SLUY,Joya Andina Airport,Uyuni,, Potosí, Bolivia,http://en.wikipedia.org/wiki/Joya_Andina_Airport#,-20.35,-66.48
HTI,YBHM,Great Barrier Reef Airport,Hamilton Island,, Queensland, Australia,http://en.wikipedia.org/wiki/Great_Barrier_Reef_Airport#,-20.3583,148.9517
PHE,YPPD,Port Hedland International Airport,Port Hedland,, Western Australia, Australia,http://en.wikipedia.org/wiki/Port_Hedland_International_Airport#,-20.3792,118.6253
ILB,,Ilha Solteira Airport,Ilha Solteira,, São Paulo, Brazil,http://en.wikipedia.org/w/index.php?title=Ilha_Solteira_Airport&action=edit&redlink=1#,-20.4228,-51.3311
MRU,FIMP,Sir Seewoosagur Ramgoolam International Airport,Plaisance,,, Mauritius,http://en.wikipedia.org/wiki/Sir_Seewoosagur_Ramgoolam_International_Airport#,-20.43,57.6831
CGR,SBCG,Campo Grande International Airport,Campo Grande,, Mato Grosso do Sul, Brazil,http://en.wikipedia.org/wiki/Campo_Grande_International_Airport#,-20.4694,-54.6703
PPP,YBPN,Whitsunday Coast Airport,Proserpine,, Queensland, Australia,http://en.wikipedia.org/wiki/Whitsunday_Coast_Airport#,-20.495,148.5514
IQQ,SCDA,Diego Aracena International Airport,Iquique,,, Chile,http://en.wikipedia.org/wiki/Diego_Aracena_International_Airport#,-20.5353,-70.1814
KOC,NWWK,Koumac Airport,Koumac,,, New Caledonia,http://en.wikipedia.org/wiki/Koumac_Airport#,-20.5464,164.2556
BAT,SBBT,Chafei Amsei Airport,Barretos,, São Paulo, Brazil,http://en.wikipedia.org/wiki/Chafei_Amsei_Airport#,-20.585,-48.5953
FRC,SIMK,Franca Airport,Franca,, São Paulo, Brazil,http://en.wikipedia.org/wiki/Franca_Airport#,-20.5897,-47.3819
GUZ,SNGA,Guarapari Airport,Guarapari,, Espírito Santo, Brazil,http://en.wikipedia.org/w/index.php?title=Guarapari_Airport&action=edit&redlink=1#,-20.65,-40.4917
ISA,YBMA,Mount Isa Airport,Mount Isa,, Queensland, Australia,http://en.wikipedia.org/wiki/Mount_Isa_Airport#,-20.6633,139.4883
JCK,YJLC,Julia Creek Airport,Julia Creek,, Queensland, Australia,http://en.wikipedia.org/wiki/Julia_Creek_Airport#,-20.6703,141.7208
CNJ,YCCY,Cloncurry Airport,Cloncurry,, Queensland, Australia,http://en.wikipedia.org/wiki/Cloncurry_Airport#,-20.6731,140.5008
RCM,YRMD,Richmond Airport,Richmond,, Queensland, Australia,http://en.wikipedia.org/wiki/Richmond_Airport#,-20.7036,143.1136
KTA,YPKA,Karratha Airport,Karratha / Dampier,, Western Australia, Australia,http://en.wikipedia.org/wiki/Karratha_Airport#,-20.7117,116.7733
ZTA,NTGY,Tureira Airport,Tureia,, Tuamotus, French Polynesia,http://en.wikipedia.org/wiki/Tureira_Airport#,-20.7706,-138.5686
LIF,NWWL,Ouanaham Airport,Lifou,, Loyalty Islands, New Caledonia,http://en.wikipedia.org/w/index.php?title=Ouanaham_Airport&action=edit&redlink=1#,-20.775,167.2397
SJP,SBSR,Prof. Eribelto Manoel Reino State Airport,São José do Rio Preto,,, Brazil,http://en.wikipedia.org/wiki/Prof._Eribelto_Manoel_Reino_State_Airport#,-20.8161,-49.4047
HGD,YHUG,Hughenden Airport,Hughenden,, Queensland, Australia,http://en.wikipedia.org/wiki/Hughenden_Airport#,-20.8164,144.2242
CDI,,Cachoeiro de Itapemirim Airport,Cachoeiro de Itapemirim,,, Brazil,http://en.wikipedia.org/wiki/Cachoeiro_de_Itapemirim_Airport#,-20.8361,-41.1869
BWB,YBWX,Barrow Island Airport,Barrow Island,, Western Australia, Australia,http://en.wikipedia.org/wiki/Barrow_Island_Airport#,-20.8658,115.4047
RUN,FMEE,Roland Garros Airport,St Denis,, Réunion, France,http://en.wikipedia.org/wiki/Roland_Garros_Airport#,-20.89,55.5164
BFO,FVCZ,Buffalo Range Airport,Chiredzi,,, Zimbabwe,http://en.wikipedia.org/wiki/Buffalo_Range_Airport#,-21.0086,31.5794
KNQ,NWWD,Koné Airport,Koné,,, New Caledonia,http://en.wikipedia.org/wiki/Kon%C3%A9_Airport#,-21.0533,164.8378
RAO,SBRP,Leite Lopes Airport,Ribeirão Preto,, São Paulo, Brazil,http://en.wikipedia.org/wiki/Leite_Lopes_Airport#,-21.1364,-47.7767
ARU,SBAU,Araçatuba Airport,Araçatuba,, São Paulo, Brazil,http://en.wikipedia.org/wiki/Ara%C3%A7atuba_Airport#,-21.1436,-50.4258
FRW,FBFT,Francistown Airport,Francistown,,, Botswana,http://en.wikipedia.org/wiki/Francistown_Airport#,-21.1608,27.4821
MKY,YBMK,Mackay Airport,Mackay,, Queensland, Australia,http://en.wikipedia.org/wiki/Mackay_Airport#,-21.1717,149.18
RAR,NCRG,Rarotonga International Airport,Avarua,,, Cook Islands,http://en.wikipedia.org/wiki/Rarotonga_International_Airport#,-21.2006,-159.7906
MNJ,FMSM,Mananjary Airport,Mananjary,,, Madagascar,http://en.wikipedia.org/wiki/Mananjary_Airport#,-21.2018,48.3583
TBU,NFTF,Fua?amotu International Airport,Nuku?alofa,, Tongatapu, Tonga,http://en.wikipedia.org/wiki/Fua%CA%BBamotu_International_Airport#,-21.2411,-175.1397
ZSE,FMEP,Pierrefonds Airport,Saint-Pierre,,, Réunion,http://en.wikipedia.org/wiki/Pierrefonds_Airport#,-21.3216,55.4256
EUA,NFTE,Kaufana Airport,Eua,,, Tonga,http://en.wikipedia.org/w/index.php?title=Kaufana_Airport&action=edit&redlink=1#,-21.3783,-174.9575
MJA,FMSJ,Manja Airport,Manja,, Menabe, Madagascar,http://en.wikipedia.org/wiki/Manja_Airport#,-21.417,44.317
WFI,FMSF,Fianarantsoa Airport,Fianarantsoa,,, Madagascar,http://en.wikipedia.org/wiki/Fianarantsoa_Airport#,-21.4416,47.1117
LEP,SNDN,Leopoldina Airport,Leopoldina,, Minas Gerais, Brazil,http://en.wikipedia.org/w/index.php?title=Leopoldina_Airport&action=edit&redlink=1#,-21.4714,-42.7325
MEE,NWWR,Maré Airport,Maré,, Loyalty Islands, New Caledonia,http://en.wikipedia.org/wiki/Mar%C3%A9_Airport#,-21.4817,168.0378
IZA,SBZM,Zona da Mata Regional Airport,Juiz de Fora,,, Brazil,http://en.wikipedia.org/wiki/Zona_da_Mata_Regional_Airport#,-21.5131,-43.1731
TJA,SLTJ,Capitán Oriel Lea Plaza Airport,Tarija,,, Bolivia,http://en.wikipedia.org/wiki/Capit%C3%A1n_Oriel_Lea_Plaza_Airport#,-21.5511,-64.7083
VAG,SBVG,Major Brigadeiro Trompowsky Airport,Varginha,, Minas Gerais, Brazil,http://en.wikipedia.org/wiki/Varginha_Airport#,-21.5883,-45.4728
LIP,SBLN,Lins Airport,Lins,, São Paulo, Brazil,http://en.wikipedia.org/w/index.php?title=Lins_Airport&action=edit&redlink=1#,-21.6622,-49.7306
GNE,EBGT,St. Denijs-Westrem Airport (Ghent Airport),Ghent,,, Belgium,http://en.wikipedia.org/w/index.php?title=St._Denijs-Westrem_Airport&action=edit&redlink=1#,-21.7,21.6667
CAW,SBCP,Bartolomeu Lysandro Airport,Campos dos Goytacazes,, Rio de Janeiro, Brazil,http://en.wikipedia.org/wiki/Bartolomeu_Lysandro_Airport#,-21.7006,-41.3072
IBL,,Indigo Bay Lodge Airport,Bazaruto Island,,, Mozambique,http://en.wikipedia.org/wiki/Indigo_Bay_Lodge_Airport#,-21.7058,35.4514
MXM,FMSR,Morombe Airport,Morombe,,, Madagascar,http://en.wikipedia.org/wiki/Morombe_Airport#,-21.7539,43.3755
JDF,SBJF,Francisco Alvares de Assis Airport,Juiz de Fora,, Minas Gerais, Brazil,http://en.wikipedia.org/wiki/Francisco_Alvares_de_Assis_Airport#,-21.7925,-43.385
