IATA,IACO,name,city,province,state,country,wiki,lat,lng
UTM,KUTA,Tunica Municipal Airport (FAA: UTA),Tunica,, Mississippi, United States,http://en.wikipedia.org/wiki/Tunica_Municipal_Airport#,34.6851,-90.3478
WTL,,Tuntutuliak Airport (FAA: A61),Tuntutuliak,, Alaska, United States,http://en.wikipedia.org/wiki/Tuntutuliak_Airport#,60.3353,-162.667
TNK,,Tununak Airport (FAA: 4KA),Tununak,, Alaska, United States,http://en.wikipedia.org/wiki/Tununak_Airport#,60.5755,-165.2716
TUP,KTUP,Tupelo Regional Airport,Tupelo,, Mississippi, United States,http://en.wikipedia.org/wiki/Tupelo_Regional_Airport#,34.2681,-88.7699
TCL,KTCL,Tuscaloosa Regional Airport,Tuscaloosa,, Alabama, United States,http://en.wikipedia.org/wiki/Tuscaloosa_Regional_Airport#,33.2206,-87.6114
HGT,KHGT,Tusi Army Heliport,Fort Hunter Liggett / Jolon,, California, United States,http://en.wikipedia.org/w/index.php?title=Tusi_Army_Heliport&action=edit&redlink=1#,,
HVN,KHVN,Tweed-New Haven Airport,New Haven,, Connecticut, United States,http://en.wikipedia.org/wiki/Tweed-New_Haven_Airport#,41.2638,-72.8868
TNP,KTNP,Twentynine Palms Airport,Twentynine Palms,, California, United States,http://en.wikipedia.org/wiki/Twentynine_Palms_Airport#,,
TWA,,Twin Hills Airport (FAA: A63),Twin Hills,, Alaska, United States,http://en.wikipedia.org/wiki/Twin_Hills_Airport#,59.0756,-160.273
TYR,KTYR,Tyler Pounds Regional Airport,Tyler,, Texas, United States,http://en.wikipedia.org/wiki/Tyler_Pounds_Regional_Airport#,32.3541,-95.4024
PAM,KPAM,Tyndall Air Force Base,Panama City,, Florida, United States,http://en.wikipedia.org/wiki/Tyndall_Air_Force_Base#,30.07,-85.5765
TYE,,Tyonek Airport,Tyonek,, Alaska, United States,http://en.wikipedia.org/wiki/Tyonek_Airport#,,
UGI,,Uganik Airport,Uganik Island,,, United States,http://en.wikipedia.org/wiki/Uganik_Airport#,57.8833,-153.5
UGS,,Ugashik Airport (FAA: 9A8),Ugashik,, Alaska, United States,http://en.wikipedia.org/wiki/Ugashik_Airport#,,
UGB,,Ugashik Bay Airport,Pilot Point,, Alaska, United States,http://en.wikipedia.org/wiki/Ugashik_Bay_Airport#,57.4254,-157.7399
UUK,PAKU,Ugnu-Kuparuk Airport (FAA: UBW),Kuparuk,, Alaska, United States,http://en.wikipedia.org/wiki/Ugnu-Kuparuk_Airport#,,
UKI,KUKI,Ukiah Municipal Airport,Ukiah,, California, United States,http://en.wikipedia.org/wiki/Ukiah_Municipal_Airport#,39.126,-123.2009
UMT,PAUM,Umiat Airport,Umiat,, Alaska, United States,http://en.wikipedia.org/wiki/Umiat_Airport#,,
UNK,PAUN,Unalakleet Airport,Unalakleet,, Alaska, United States,http://en.wikipedia.org/wiki/Unalakleet_Airport#,63.8884,-160.799
DUT,PADU,Unalaska Airport,Unalaska,, Alaska, United States,http://en.wikipedia.org/wiki/Unalaska_Airport#,53.9,-166.5435
AFF,KAFF,United States Air Force Academy Airfield,Colorado Springs,, Colorado, United States,http://en.wikipedia.org/wiki/United_States_Air_Force_Academy#,,
CMI,KCMI,University of Illinois Willard Airport,Champaign-Urbana,, Illinois, United States,http://en.wikipedia.org/wiki/University_of_Illinois_Willard_Airport#,40.0393,-88.2781
OUN,KOUN,University of Oklahoma Westheimer Airport,Norman,, Oklahoma, United States,http://en.wikipedia.org/wiki/University_of_Oklahoma_Westheimer_Airport#,,
SCE,KUNV,University Park Airport (FAA: UNV),State College,, Pennsylvania, United States,http://en.wikipedia.org/wiki/University_Park_Airport#,40.8493,-77.8487
UOX,KUOX,University-Oxford Airport,Oxford,, Mississippi, United States,http://en.wikipedia.org/wiki/University-Oxford_Airport#,,
UPP,PHUP,Upolu Airport,Hawi,, Hawaii, United States,http://en.wikipedia.org/wiki/Upolu_Airport#,,
FCT,KFCT,Vagabond Army Airfield,Yakima,, Washington, United States,http://en.wikipedia.org/wiki/Vagabond_Army_Airfield#,,
VDZ,PAVD,Valdez Airport (Pioneer Field),Valdez,, Alaska, United States,http://en.wikipedia.org/wiki/Valdez_Airport#,61.1339,-146.2483
VLD,KVLD,Valdosta Regional Airport,Valdosta,, Georgia, United States,http://en.wikipedia.org/wiki/Valdosta_Regional_Airport#,30.7825,-83.2767
VLE,,Valle Airport (FAA: 40G),Grand Canyon,, Arizona, United States,http://en.wikipedia.org/wiki/Valle_Airport#,,
HRL,KHRL,Valley International Airport,Harlingen,, Texas, United States,http://en.wikipedia.org/wiki/Valley_International_Airport#,26.2285,-97.6544
VNY,KVNY,Van Nuys Airport,Van Nuys,, California, United States,http://en.wikipedia.org/wiki/Van_Nuys_Airport#,34.2098,-118.49
END,KEND,Vance Air Force Base,Enid,, Oklahoma, United States,http://en.wikipedia.org/wiki/Vance_Air_Force_Base#,,
VLA,KVLA,Vandalia Municipal Airport,Vandalia,, Illinois, United States,http://en.wikipedia.org/w/index.php?title=Vandalia_Municipal_Airport&action=edit&redlink=1#,,
VBG,KVBG,Vandenberg Air Force Base,Lompoc,, California, United States,http://en.wikipedia.org/wiki/Vandenberg_Air_Force_Base#,34.7291,-120.5768
FKL,KFKL,Venango Regional Airport (Chess Lamberton Field),Franklin,, Pennsylvania, United States,http://en.wikipedia.org/wiki/Venango_Regional_Airport#,41.3778,-79.8603
VEE,PAVE,Venetie Airport,Venetie,, Alaska, United States,http://en.wikipedia.org/wiki/Venetie_Airport#,67.0087,-146.3664
VNC,KVNC,Venice Municipal Airport,Venice,, Florida, United States,http://en.wikipedia.org/wiki/Venice_Municipal_Airport#,,
DNV,KDNV,Vermilion County Airport,Danville,, Illinois, United States,http://en.wikipedia.org/wiki/Vermilion_County_Airport#,40.1992,-87.5959
VEL,KVEL,Vernal Airport,Vernal,, Utah, United States,http://en.wikipedia.org/wiki/Vernal_Airport#,40.4409,-109.5099
VRB,KVRB,Vero Beach Municipal Airport,Vero Beach,, Florida, United States,http://en.wikipedia.org/wiki/Vero_Beach_Municipal_Airport#,27.6556,-80.4179
VKS,KVKS,Vicksburg Municipal Airport,Vicksburg,, Mississippi, United States,http://en.wikipedia.org/w/index.php?title=Vicksburg_Municipal_Airport&action=edit&redlink=1#,,
VCT,KVCT,Victoria Regional Airport,Victoria,, Texas, United States,http://en.wikipedia.org/wiki/Victoria_Regional_Airport#,28.8517,-96.9183
VDI,KVDI,Vidalia Regional Airport,Vidalia,, Georgia, United States,http://en.wikipedia.org/wiki/Vidalia_Regional_Airport#,,
BFR,KBFR,Virgil I. Grissom Municipal Airport,Bedford,, Indiana, United States,http://en.wikipedia.org/wiki/Virgil_I._Grissom_Municipal_Airport#,,
VJI,KVJI,Virginia Highlands Airport,Abingdon,, Virginia, United States,http://en.wikipedia.org/wiki/Virginia_Highlands_Airport#,,
BCB,KBCB,Virginia Tech Montgomery Executive Airport,Blacksburg,, Virginia, United States,http://en.wikipedia.org/wiki/Virginia_Tech_Montgomery_Executive_Airport#,,
VIS,KVIS,Visalia Municipal Airport,Visalia,, California, United States,http://en.wikipedia.org/wiki/Visalia_Municipal_Airport#,36.3187,-119.3929
VOK,KVOK,Volk Field,Camp Douglas,, Wisconsin, United States,http://en.wikipedia.org/wiki/Volk_Field#,43.939,-90.2534
DBN,KDBN,W. H. 'Bud' Barron Airport,Dublin,, Georgia, United States,http://en.wikipedia.org/wiki/W._H._%27Bud%27_Barron_Airport#,,
BTL,KBTL,W. K. Kellogg Airport,Battle Creek,, Michigan, United States,http://en.wikipedia.org/wiki/W._K._Kellogg_Airport#,42.3075,-85.2517
ACT,KACT,Waco Regional Airport,Waco,, Texas, United States,http://en.wikipedia.org/wiki/Waco_Regional_Airport#,31.6113,-97.2305
WKL,,Waikoloa Heliport (FAA: HI07),Waikoloa Village,, Hawaii, United States,http://en.wikipedia.org/w/index.php?title=Waikoloa_Heliport&action=edit&redlink=1#,,
MUE,PHMU,Waimea-Kohala Airport,Kamuela,, Hawaii, United States,http://en.wikipedia.org/wiki/Waimea-Kohala_Airport#,20.0013,-155.6681
AIN,PAWI,Wainwright Airport (FAA: AWI),Fort Wainwright,, Alaska, United States,http://en.wikipedia.org/wiki/Wainwright_Airport_%28Alaska%29#,70.638,-159.9948
FBK,PAFB,Wainwright Army Airfield,Fairbanks / Fort Wainwright,, Alaska, United States,http://en.wikipedia.org/wiki/Wainwright_Army_Airfield#,64.8365,-147.6168
WAA,PAIW,Wales Airport (FAA: IWK),Wales,, Alaska, United States,http://en.wikipedia.org/wiki/Wales_Airport_%28Alaska%29#,65.6226,-168.0949
ALW,KALW,Walla Walla Regional Airport,Walla Walla,, Washington, United States,http://en.wikipedia.org/wiki/Walla_Walla_Regional_Airport#,46.0946,-118.2879
WAL,KWAL,Wallops Flight Facility Airport,Wallops Island,, Virginia, United States,http://en.wikipedia.org/wiki/Wallops_Flight_Facility_Airport#,37.9402,-75.4664
ARG,KARG,Walnut Ridge Regional Airport,Walnut Ridge,, Arkansas, United States,http://en.wikipedia.org/wiki/Walnut_Ridge_Regional_Airport#,,
GBR,KGBR,Walter J. Koladza Airport,Great Barrington,, Massachusetts, United States,http://en.wikipedia.org/wiki/Walter_J._Koladza_Airport#,,
UWA,,Ware Airport (FAA: MA53),Ware,, Massachusetts, United States,http://en.wikipedia.org/wiki/Ware_Airport#,,
BNF,,Warm Springs Bay Seaplane Base,Baranof,, Alaska, United States,http://en.wikipedia.org/w/index.php?title=Warm_Springs_Bay_Seaplane_Base&action=edit&redlink=1#,,
JWC,,Warner Center Plaza One Heliport (FAA: 96CA),Woodland Hills,, California, United States,http://en.wikipedia.org/w/index.php?title=Warner_Center_Plaza_One_Heliport&action=edit&redlink=1#,,
RNC,KRNC,Warren County Memorial Airport,McMinnville,, Tennessee, United States,http://en.wikipedia.org/wiki/Warren_County_Memorial_Airport#,,
OCW,KOCW,Warren Field,Washington,, North Carolina, United States,http://en.wikipedia.org/wiki/Warren_Field#,,
RRT,KRRT,Warroad International Airport (Swede Carlson Field),Warroad,, Minnesota, United States,http://en.wikipedia.org/wiki/Warroad_International_Airport#,,
WSG,KAFJ,Washington County Airport (FAA: AFJ),Washington,, Pennsylvania, United States,http://en.wikipedia.org/wiki/Washington_County_Airport_%28Pennsylvania%29#,,
IAD,KIAD,Washington Dulles International Airport,Washington,, D.C. / Virginia, United States,http://en.wikipedia.org/wiki/Washington_Dulles_International_Airport#,38.9445,-77.4558
WWA,PAWS,Wasilla Airport (FAA: IYS),Wasilla,, Alaska, United States,http://en.wikipedia.org/wiki/Wasilla_Airport#,,
OXC,KOXC,Waterbury-Oxford Airport,Oxford,, Connecticut, United States,http://en.wikipedia.org/wiki/Waterbury-Oxford_Airport#,,
KWF,,Waterfall Seaplane Base,Waterfall,, Alaska, United States,http://en.wikipedia.org/wiki/Waterfall_Seaplane_Base#,55.2963,-133.2433
ALO,KALO,Waterloo Regional Airport,Waterloo,, Iowa, United States,http://en.wikipedia.org/wiki/Waterloo_Regional_Airport#,42.5572,-92.4033
ART,KART,Watertown International Airport,Watertown,, New York, United States,http://en.wikipedia.org/wiki/Watertown_International_Airport#,43.9919,-76.0217
ATY,KATY,Watertown Regional Airport,Watertown,, South Dakota, United States,http://en.wikipedia.org/wiki/Watertown_Regional_Airport#,44.914,-97.1547
WVL,KWVL,Waterville Robert LaFleur Airport,Waterville,, Maine, United States,http://en.wikipedia.org/wiki/Waterville_Robert_LaFleur_Airport#,,
WVI,KWVI,Watsonville Municipal Airport,Watsonville,, California, United States,http://en.wikipedia.org/wiki/Watsonville_Municipal_Airport#,,
UGN,KUGN,Waukegan Regional Airport,Chicago / Waukegan,, Illinois, United States,http://en.wikipedia.org/wiki/Waukegan_Regional_Airport#,,
UES,KUES,Waukesha County Airport,Waukesha,, Wisconsin, United States,http://en.wikipedia.org/wiki/Waukesha_County_Airport#,,
UKN,,Waukon Municipal Airport (FAA: Y01),Waukon,, Iowa, United States,http://en.wikipedia.org/w/index.php?title=Waukon_Municipal_Airport&action=edit&redlink=1#,,
AUW,KAUW,Wausau Downtown Airport,Wausau,, Wisconsin, United States,http://en.wikipedia.org/wiki/Wausau_Downtown_Airport#,44.9285,-89.6266
AYS,KAYS,Waycross-Ware County Airport,Waycross,, Georgia, United States,http://en.wikipedia.org/wiki/Waycross-Ware_County_Airport#,31.2491,-82.3955
BJJ,KBJJ,Wayne County Airport,Wooster,, Ohio, United States,http://en.wikipedia.org/wiki/Wayne_County_Airport_%28Ohio%29#,,
TBN,KTBN,Waynesville-St. Robert Regional Airport (Forney Field),Fort Leonard Wood,, Missouri, United States,http://en.wikipedia.org/wiki/Waynesville-St._Robert_Regional_Airport#,37.7416,-92.1407
BGS,,Webb Air Force Base (closed 1977),Big Spring,, Texas, United States,http://en.wikipedia.org/wiki/Webb_Air_Force_Base#,,
EBS,KEBS,Webster City Municipal Airport,Webster City,, Iowa, United States,http://en.wikipedia.org/wiki/Webster_City_Municipal_Airport#,,
EUF,KEUF,Weedon Field,Eufaula,, Alabama, United States,http://en.wikipedia.org/wiki/Weedon_Field#,,
EDG,KEDG,Weide Army Airfield,Edgewood Arsenal,, Maryland, United States,http://en.wikipedia.org/w/index.php?title=Weide_Army_Airfield&action=edit&redlink=1#,,
LWL,KLWL,Wells Municipal Airport (Harriet Field),Wells,, Nevada, United States,http://en.wikipedia.org/wiki/Wells_Municipal_Airport_%28Nevada%29#,,
ELZ,KELZ,Wellsville Municipal Airport (Tarantine Field),Wellsville,, New York, United States,http://en.wikipedia.org/wiki/Wellsville_Municipal_Airport#,,
ENV,KENV,Wendover Airport,Wendover,, Utah, United States,http://en.wikipedia.org/wiki/Wendover_Airport#,40.7186,-114.0308
JRA,KJRA,West 30th Street Heliport,New York City,, New York, United States,http://en.wikipedia.org/wiki/West_30th_Street_Heliport#,,
ETB,KETB,West Bend Municipal Airport,West Bend,, Wisconsin, United States,http://en.wikipedia.org/wiki/West_Bend_Municipal_Airport#,,
IWS,KIWS,West Houston Airport,Houston,, Texas, United States,http://en.wikipedia.org/wiki/West_Houston_Airport#,,
AWM,KAWM,West Memphis Municipal Airport,West Memphis,, Arkansas, United States,http://en.wikipedia.org/wiki/West_Memphis_Municipal_Airport#,,
WWR,KWWR,West Woodward Airport,Woodward,, Oklahoma, United States,http://en.wikipedia.org/wiki/West_Woodward_Airport#,,
JWH,,Westchase Hilton Heliport (FAA: TS24),Houston,, Texas, United States,http://en.wikipedia.org/w/index.php?title=Westchase_Hilton_Heliport&action=edit&redlink=1#,,
HPN,KHPN,Westchester County Airport,White Plains,, New York, United States,http://en.wikipedia.org/wiki/Westchester_County_Airport#,41.067,-73.7076
WST,KWST,Westerly Airport,Westerly,, Rhode Island, United States,http://en.wikipedia.org/w/index.php?title=Westerly_Airport&action=edit&redlink=1#,41.3496,-71.8034
BFF,KBFF,Western Nebraska Regional Airport (William B. Heilig Field),Scottsbluff,, Nebraska, United States,http://en.wikipedia.org/wiki/Western_Nebraska_Regional_Airport#,41.874,-103.5956
CEF,KCEF,Westover ARB/Westover Metropolitan Airport,Springfield/Chicopee,, Massachusetts, United States,0,42.194,-72.5348
WSX,,Westsound/WSX Seaplane Base (FAA: WA83),Westsound,, Washington, United States,http://en.wikipedia.org/wiki/Westsound/WSX_Seaplane_Base#,48.6179,-122.9527
CAD,KCAD,Wexford County Airport,Cadillac,, Michigan, United States,http://en.wikipedia.org/wiki/Wexford_County_Airport#,,
WHT,KARM,Wharton Regional Airport (FAA: ARM),Wharton,, Texas, United States,http://en.wikipedia.org/wiki/Wharton_Regional_Airport#,,
HHI,PHHI,Wheeler Army Airfield,Wahiawa,, Hawaii, United States,http://en.wikipedia.org/wiki/Wheeler_Army_Airfield#,,
HLG,KHLG,Wheeling Ohio County Airport,Wheeling,, West Virginia, United States,http://en.wikipedia.org/wiki/Wheeling_Ohio_County_Airport#,40.175,-80.6464
WMO,PAWM,White Mountain Airport,White Mountain,, Alaska, United States,http://en.wikipedia.org/wiki/White_Mountain_Airport#,64.6892,-163.4127
SZL,KSZL,Whiteman Air Force Base,Knob Noster,, Missouri, United States,http://en.wikipedia.org/wiki/Whiteman_Air_Force_Base#,,
WHP,KWHP,Whiteman Airport,Los Angeles,, California, United States,http://en.wikipedia.org/wiki/Whiteman_Airport#,,
WTR,,Whiteriver Airport (FAA: E24),Whiteriver,, Arizona, United States,http://en.wikipedia.org/wiki/Whiteriver_Airport#,,
SQI,KSQI,Whiteside County Airport (Jos. H. Bittorf Field),Sterling / Rock Falls,, Illinois, United States,http://en.wikipedia.org/w/index.php?title=Whiteside_County_Airport&action=edit&redlink=1#,,
ICT,KICT,Wichita Mid-Continent Airport,Wichita,, Kansas, United States,http://en.wikipedia.org/wiki/Wichita_Mid-Continent_Airport#,37.6499,-97.4331
PWA,KPWA,Wiley Post Airport,Oklahoma City,, Oklahoma, United States,http://en.wikipedia.org/wiki/Wiley_Post_Airport#,35.5342,-97.6471
BRW,PABR,Wiley Post–Will Rogers Memorial Airport,Barrow,, Alaska, United States,http://en.wikipedia.org/wiki/Wiley_Post%E2%80%93Will_Rogers_Memorial_Airport#,71.2854,-156.766
QWG,,Wilgrove Air Park (FAA: 8A6),Charlotte,, North Carolina, United States,http://en.wikipedia.org/wiki/Wilgrove_Air_Park#,,
IKB,KUKF,Wilkes County Airport (FAA: UKF),North Wilkesboro,, North Carolina, United States,http://en.wikipedia.org/wiki/Wilkes_County_Airport#,,
WBW,KWBW,Wilkes-Barre Wyoming Valley Airport,Wilkes-Barre,, Pennsylvania, United States,http://en.wikipedia.org/wiki/Wilkes-Barre_Wyoming_Valley_Airport#,,
AVP,KAVP,Wilkes-Barre/Scranton International Airport,Avoca,, Pennsylvania, United States,http://en.wikipedia.org/wiki/Wilkes-Barre/Scranton_International_Airport#,41.3384,-75.7234
OKC,KOKC,Will Rogers World Airport,Oklahoma City,, Oklahoma, United States,http://en.wikipedia.org/wiki/Will_Rogers_World_Airport#,35.3931,-97.6007
HOU,KHOU,William P. Hobby Airport,Houston,, Texas, United States,http://en.wikipedia.org/wiki/William_P._Hobby_Airport#,29.6454,-95.2789
CLM,KCLM,William R. Fairchild International Airport,Port Angeles,, Washington, United States,http://en.wikipedia.org/wiki/William_R._Fairchild_International_Airport#,48.1202,-123.4997
LHV,KLHV,William T. Piper Memorial Airport,Lock Haven,, Pennsylvania, United States,http://en.wikipedia.org/wiki/William_T._Piper_Memorial_Airport#,,
MWA,KMWA,Williamson County Regional Airport,Marion,, Illinois, United States,http://en.wikipedia.org/wiki/Williamson_County_Regional_Airport#,37.755,-89.0111
IPT,KIPT,Williamsport Regional Airport,Williamsport,, Pennsylvania, United States,http://en.wikipedia.org/wiki/Williamsport_Regional_Airport#,41.2418,-76.9211
ILL,KILL,Willmar Municipal Airport (John L. Rice Field) (closed 2006),Willmar,, Minnesota, United States,http://en.wikipedia.org/wiki/Willmar_Municipal_Airport#,,
LNN,KLNN,Willoughby Lost Nation Municipal Airport,Willoughby,, Ohio, United States,http://en.wikipedia.org/wiki/Willoughby_Lost_Nation_Municipal_Airport#,,
WOW,PAUO,Willow Airport (FAA: UUO),Willow,, Alaska, United States,http://en.wikipedia.org/wiki/Willow_Airport#,,
YIP,KYIP,Willow Run Airport,Detroit,, Michigan, United States,http://en.wikipedia.org/wiki/Willow_Run_Airport#,42.2047,-83.5303
WLW,KWLW,Willows-Glenn County Airport,Willows,, California, United States,http://en.wikipedia.org/wiki/Willows-Glenn_County_Airport#,,
ILM,KILM,Wilmington International Airport,Wilmington,, North Carolina, United States,http://en.wikipedia.org/wiki/Wilmington_International_Airport#,34.2706,-77.9025
WGO,KOKV,Winchester Regional Airport (FAA: OKV),Winchester,, Virginia, United States,http://en.wikipedia.org/wiki/Winchester_Regional_Airport#,,
MWM,KMWM,Windom Municipal Airport,Windom,, Minnesota, United States,http://en.wikipedia.org/w/index.php?title=Windom_Municipal_Airport&action=edit&redlink=1#,,
BBX,KLOM,Wings Field (FAA: LOM),Blue Bell,, Pennsylvania, United States,http://en.wikipedia.org/wiki/Wings_Field#,,
INK,KINK,Winkler County Airport,Wink,, Texas, United States,http://en.wikipedia.org/wiki/Winkler_County_Airport#,31.7797,-103.2014
